age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
40,blue-collar,1,3,no,486,1,no,unknown,20.0,may,97,8,-1,0,unknown,0
34,technician,0,1,no,1183,1,no,unknown,20.0,may,438,2,-1,0,unknown,0
39,management,1,2,no,351,1,no,unknown,20.0,may,999,3,-1,0,unknown,0
32,blue-collar,1,1,no,2366,1,no,unknown,20.0,may,127,2,-1,0,unknown,0
34,blue-collar,1,1,no,2700,1,no,unknown,20.0,may,446,2,-1,0,unknown,0
59,blue-collar,1,1,no,0,1,no,unknown,20.0,may,217,4,-1,0,unknown,0
39,blue-collar,1,0,no,622,1,no,unknown,20.0,may,169,1,-1,0,unknown,0
34,services,1,1,yes,421,1,no,unknown,20.0,may,247,3,-1,0,unknown,0
36,services,0,1,no,774,1,no,unknown,20.0,may,140,1,-1,0,unknown,0
35,blue-collar,1,1,no,67,0,no,unknown,20.0,may,60,6,-1,0,unknown,0
57,housemaid,divorced,0,no,231,1,no,unknown,20.0,may,26,14,-1,0,unknown,0
46,management,1,2,no,477,1,no,unknown,20.0,may,128,6,-1,0,unknown,0
58,blue-collar,1,0,no,99,1,no,unknown,20.0,may,215,3,-1,0,unknown,0
32,technician,1,1,no,908,1,no,unknown,20.0,may,64,1,-1,0,unknown,0
34,admin.,0,1,no,1581,1,yes,unknown,20.0,may,52,11,-1,0,unknown,0
35,technician,0,2,no,2012,1,no,unknown,20.0,may,413,2,-1,0,unknown,0
36,technician,0,2,no,162,1,no,unknown,20.0,may,216,2,-1,0,unknown,0
40,management,1,2,no,917,1,no,unknown,20.0,may,292,1,-1,0,unknown,0
44,services,1,1,no,1422,1,no,unknown,20.0,may,129,8,-1,0,unknown,0
31,blue-collar,1,1,no,1787,1,no,unknown,20.0,may,201,4,-1,0,unknown,0
55,self-employed,1,1,no,-196,1,no,unknown,20.0,may,210,2,-1,0,unknown,0
35,technician,1,1,no,1387,1,no,unknown,20.0,may,114,1,-1,0,unknown,0
31,unemployed,1,0,no,-63,1,no,unknown,20.0,may,657,1,-1,0,unknown,0
35,management,0,2,no,1423,1,no,unknown,20.0,may,88,1,-1,0,unknown,0
36,admin.,1,2,no,3127,1,no,unknown,20.0,may,147,2,-1,0,unknown,0
30,management,0,2,no,1724,1,no,unknown,20.0,may,73,1,-1,0,unknown,0
31,blue-collar,1,1,no,0,1,no,unknown,20.0,may,134,1,-1,0,unknown,0
41,services,1,1,no,804,1,no,unknown,20.0,may,127,8,-1,0,unknown,0
36,blue-collar,1,0,no,408,1,yes,unknown,20.0,may,1063,2,-1,0,unknown,1
59,entrepreneur,1,2,no,705,1,no,unknown,20.0,may,446,2,-1,0,unknown,0
36,management,0,2,no,1373,1,no,unknown,20.0,may,144,2,-1,0,unknown,0
32,technician,1,3,no,196,1,no,unknown,20.0,may,196,6,-1,0,unknown,0
39,blue-collar,1,1,no,0,1,no,unknown,20.0,may,165,2,-1,0,unknown,0
38,technician,divorced,1,no,273,1,no,unknown,20.0,may,314,2,-1,0,unknown,0
40,self-employed,1,1,no,311,1,no,unknown,20.0,may,723,2,-1,0,unknown,0
39,technician,0,1,no,1022,1,no,unknown,20.0,may,1410,2,-1,0,unknown,1
30,services,0,1,no,862,1,yes,unknown,20.0,may,550,2,-1,0,unknown,0
38,services,1,1,no,173,1,no,unknown,20.0,may,130,2,-1,0,unknown,0
32,services,1,1,no,204,1,yes,unknown,20.0,may,307,3,-1,0,unknown,0
37,blue-collar,1,1,no,32,1,no,unknown,20.0,may,146,2,-1,0,unknown,0
44,blue-collar,1,1,no,1081,1,no,unknown,20.0,may,304,2,-1,0,unknown,0
36,blue-collar,0,1,no,3111,1,no,unknown,20.0,may,445,2,-1,0,unknown,0
27,blue-collar,0,3,no,89,1,no,unknown,20.0,may,139,5,-1,0,unknown,0
27,blue-collar,0,1,no,317,1,no,unknown,20.0,may,16,10,-1,0,unknown,0
41,blue-collar,1,1,no,2852,1,no,unknown,20.0,may,125,3,-1,0,unknown,0
36,blue-collar,0,1,no,2390,1,no,unknown,20.0,may,446,12,-1,0,unknown,0
32,management,0,2,no,1131,1,no,unknown,20.0,may,267,2,-1,0,unknown,0
31,admin.,divorced,1,no,1352,1,no,unknown,20.0,may,6,2,-1,0,unknown,0
43,retired,1,1,no,520,1,no,unknown,20.0,may,15,13,-1,0,unknown,0
33,management,1,2,no,876,0,no,unknown,20.0,may,1287,2,-1,0,unknown,0
31,blue-collar,1,0,no,855,1,yes,unknown,20.0,may,172,4,-1,0,unknown,0
35,management,0,1,yes,-202,1,no,unknown,20.0,may,268,3,-1,0,unknown,0
27,admin.,0,1,no,-215,1,no,unknown,20.0,may,89,3,-1,0,unknown,0
32,services,divorced,2,no,376,1,no,unknown,20.0,may,102,2,-1,0,unknown,0
58,blue-collar,1,0,no,23,1,no,unknown,20.0,may,91,6,-1,0,unknown,0
40,blue-collar,1,3,no,222,1,no,unknown,20.0,may,465,8,-1,0,unknown,0
36,blue-collar,1,1,no,362,1,no,unknown,20.0,may,274,2,-1,0,unknown,0
39,technician,1,2,no,602,1,no,unknown,20.0,may,191,7,-1,0,unknown,0
37,blue-collar,1,1,no,426,1,no,unknown,20.0,may,300,3,-1,0,unknown,0
32,blue-collar,1,0,no,80,1,no,unknown,20.0,may,614,2,-1,0,unknown,0
52,services,1,1,no,0,1,no,unknown,20.0,may,363,5,-1,0,unknown,0
33,unemployed,divorced,1,no,1005,1,no,unknown,20.0,may,229,2,-1,0,unknown,0
39,blue-collar,divorced,1,no,226,1,no,unknown,20.0,may,221,2,-1,0,unknown,0
39,management,0,1,no,247,1,no,unknown,20.0,may,130,2,-1,0,unknown,0
34,management,0,2,no,1040,1,no,unknown,20.0,may,96,2,-1,0,unknown,0
29,services,1,1,no,68,0,no,unknown,20.0,may,119,3,-1,0,unknown,0
36,services,1,1,no,183,1,no,unknown,20.0,may,103,3,-1,0,unknown,0
49,technician,0,1,no,0,1,no,unknown,20.0,may,484,2,-1,0,unknown,0
31,blue-collar,0,0,no,1097,1,no,unknown,20.0,may,485,3,-1,0,unknown,0
32,technician,1,1,no,3067,1,no,unknown,20.0,may,138,2,-1,0,unknown,0
35,blue-collar,0,1,no,275,1,no,unknown,20.0,may,243,2,-1,0,unknown,0
38,blue-collar,1,1,no,526,1,no,unknown,20.0,may,919,2,-1,0,unknown,0
34,blue-collar,1,1,no,1831,1,no,unknown,20.0,may,203,2,-1,0,unknown,0
35,blue-collar,1,1,no,514,1,no,unknown,20.0,may,247,2,-1,0,unknown,0
34,admin.,1,1,no,50,1,no,unknown,20.0,may,89,2,-1,0,unknown,0
34,technician,1,2,no,0,1,no,unknown,20.0,may,185,12,-1,0,unknown,0
27,technician,0,1,no,8,1,no,unknown,20.0,may,777,3,-1,0,unknown,0
30,services,0,1,no,432,1,no,unknown,20.0,may,340,3,-1,0,unknown,0
32,blue-collar,1,1,no,2561,1,no,unknown,20.0,may,135,2,-1,0,unknown,0
30,technician,0,1,no,659,1,no,unknown,20.0,may,241,3,-1,0,unknown,0
38,blue-collar,1,0,no,0,1,yes,unknown,20.0,may,165,2,-1,0,unknown,0
31,blue-collar,1,1,no,897,1,no,unknown,20.0,may,26,2,-1,0,unknown,0
23,student,0,1,no,-116,1,no,unknown,20.0,may,109,6,-1,0,unknown,0
30,unemployed,1,1,no,142,1,no,unknown,20.0,may,350,4,-1,0,unknown,0
56,services,1,1,no,530,1,no,unknown,20.0,may,51,7,-1,0,unknown,0
35,admin.,1,1,no,190,1,no,unknown,20.0,may,47,3,-1,0,unknown,0
40,blue-collar,1,0,no,236,1,no,unknown,20.0,may,167,2,-1,0,unknown,0
57,management,1,2,no,-871,0,no,unknown,20.0,may,214,10,-1,0,unknown,0
58,entrepreneur,1,1,no,2429,0,yes,unknown,20.0,may,446,7,-1,0,unknown,0
32,technician,1,2,no,514,1,no,unknown,20.0,may,414,2,-1,0,unknown,0
38,unemployed,1,1,no,565,1,no,unknown,20.0,may,153,2,-1,0,unknown,0
50,blue-collar,1,0,no,2610,1,yes,unknown,20.0,may,181,6,-1,0,unknown,0
30,blue-collar,0,1,no,178,1,no,unknown,20.0,may,747,5,-1,0,unknown,0
34,blue-collar,1,3,no,1117,1,no,unknown,20.0,may,214,1,-1,0,unknown,0
30,technician,divorced,1,no,4,1,no,unknown,20.0,may,270,1,-1,0,unknown,0
38,unknown,1,3,no,124,1,no,unknown,20.0,may,37,13,-1,0,unknown,0
55,blue-collar,1,0,no,2144,1,no,unknown,20.0,may,129,8,-1,0,unknown,0
31,services,0,2,no,1025,0,no,unknown,20.0,may,72,3,-1,0,unknown,0
41,blue-collar,1,0,no,1250,1,no,unknown,20.0,may,1392,2,-1,0,unknown,1
38,admin.,1,3,no,28,0,no,unknown,20.0,may,725,1,-1,0,unknown,0
49,management,1,1,no,543,1,no,unknown,20.0,may,213,3,-1,0,unknown,0
26,blue-collar,0,1,no,972,1,no,unknown,20.0,may,177,10,-1,0,unknown,0
60,blue-collar,1,0,no,674,1,no,unknown,20.0,may,273,4,-1,0,unknown,0
57,blue-collar,1,1,no,258,1,no,unknown,20.0,may,480,4,-1,0,unknown,0
37,blue-collar,0,3,no,3044,1,no,unknown,20.0,may,152,1,-1,0,unknown,0
39,blue-collar,1,0,no,-197,1,no,unknown,20.0,may,204,2,-1,0,unknown,0
39,blue-collar,1,3,no,1096,0,no,unknown,20.0,may,246,3,-1,0,unknown,0
57,services,divorced,1,no,739,1,no,unknown,20.0,may,352,5,-1,0,unknown,0
35,blue-collar,1,1,no,274,1,no,unknown,20.0,may,190,1,-1,0,unknown,0
30,blue-collar,1,1,no,1445,1,no,unknown,20.0,may,140,1,-1,0,unknown,0
31,blue-collar,1,1,no,3311,1,no,unknown,20.0,may,719,1,-1,0,unknown,1
32,blue-collar,1,1,no,157,1,no,unknown,20.0,may,315,1,-1,0,unknown,0
30,services,0,3,no,347,1,no,unknown,21.0,may,225,1,-1,0,unknown,0
32,management,0,2,no,-345,1,no,unknown,21.0,may,74,1,-1,0,unknown,0
34,blue-collar,1,1,no,120,1,no,unknown,21.0,may,369,1,-1,0,unknown,0
39,blue-collar,1,0,no,5,1,no,unknown,21.0,may,167,1,-1,0,unknown,0
42,management,1,2,no,2309,1,no,unknown,21.0,may,64,3,-1,0,unknown,0
33,admin.,0,1,no,892,1,no,unknown,21.0,may,151,1,-1,0,unknown,0
32,technician,1,1,no,641,1,no,unknown,21.0,may,336,1,-1,0,unknown,0
35,blue-collar,1,0,no,2730,1,no,unknown,21.0,may,65,1,-1,0,unknown,0
38,blue-collar,1,1,no,1663,1,no,unknown,21.0,may,93,1,-1,0,unknown,0
39,blue-collar,1,0,no,1966,1,no,unknown,21.0,may,181,1,-1,0,unknown,0
38,technician,1,2,no,1092,1,no,unknown,21.0,may,317,1,-1,0,unknown,0
33,services,1,2,no,1349,1,no,unknown,21.0,may,120,1,-1,0,unknown,0
34,management,0,2,no,2015,0,no,unknown,21.0,may,388,1,-1,0,unknown,0
32,admin.,0,1,no,2146,1,no,unknown,21.0,may,422,2,-1,0,unknown,0
32,management,1,2,no,2976,1,no,unknown,21.0,may,174,1,-1,0,unknown,0
36,services,1,1,no,393,1,yes,unknown,21.0,may,126,1,-1,0,unknown,0
32,blue-collar,1,0,no,-457,1,yes,unknown,21.0,may,288,1,-1,0,unknown,0
34,blue-collar,divorced,1,no,0,0,yes,unknown,21.0,may,339,1,-1,0,unknown,0
34,management,1,2,no,363,0,no,unknown,21.0,may,171,5,-1,0,unknown,0
42,blue-collar,1,0,no,714,1,no,unknown,21.0,may,18,28,-1,0,unknown,0
33,unemployed,1,1,no,438,1,yes,unknown,21.0,may,129,1,-1,0,unknown,0
40,management,0,0,no,858,1,no,unknown,21.0,may,173,1,-1,0,unknown,0
35,blue-collar,1,1,no,592,1,no,unknown,21.0,may,74,1,-1,0,unknown,0
38,services,1,1,no,-224,1,yes,unknown,21.0,may,222,1,-1,0,unknown,0
39,management,1,2,no,151,1,no,unknown,21.0,may,692,1,-1,0,unknown,0
31,services,1,1,no,289,1,no,unknown,21.0,may,262,2,-1,0,unknown,0
38,technician,1,1,no,821,1,yes,unknown,21.0,may,78,1,-1,0,unknown,0
33,services,1,1,no,57,1,yes,unknown,21.0,may,323,1,-1,0,unknown,0
34,blue-collar,0,1,no,558,1,no,unknown,21.0,may,43,1,-1,0,unknown,0
34,services,0,1,no,1701,1,no,unknown,21.0,may,245,1,-1,0,unknown,0
37,admin.,0,2,no,-898,1,no,unknown,21.0,may,482,1,-1,0,unknown,0
38,admin.,1,1,no,1073,1,no,unknown,21.0,may,207,2,-1,0,unknown,0
34,blue-collar,1,0,no,-167,1,no,unknown,21.0,may,201,1,-1,0,unknown,0
35,entrepreneur,0,2,no,-15,1,no,unknown,21.0,may,554,3,-1,0,unknown,0
30,technician,1,1,no,1168,1,yes,unknown,21.0,may,361,1,-1,0,unknown,0
35,admin.,1,1,no,498,1,no,unknown,21.0,may,248,1,-1,0,unknown,0
35,technician,divorced,1,no,0,0,no,unknown,21.0,may,162,1,-1,0,unknown,0
31,blue-collar,0,0,no,216,1,no,unknown,21.0,may,565,1,-1,0,unknown,1
38,management,0,2,no,1746,1,no,unknown,21.0,may,139,1,-1,0,unknown,0
36,technician,0,1,no,1053,1,no,unknown,21.0,may,147,1,-1,0,unknown,0
36,student,0,2,no,687,1,no,unknown,21.0,may,287,3,-1,0,unknown,0
33,blue-collar,0,1,no,2764,1,no,unknown,21.0,may,118,1,-1,0,unknown,0
34,blue-collar,1,1,no,1207,1,no,unknown,21.0,may,905,1,-1,0,unknown,1
32,management,1,2,no,0,1,no,unknown,21.0,may,91,1,-1,0,unknown,0
39,blue-collar,divorced,3,no,528,1,no,unknown,21.0,may,111,5,-1,0,unknown,0
33,management,1,2,no,3090,1,no,unknown,21.0,may,162,1,-1,0,unknown,0
38,technician,divorced,2,yes,-530,1,no,unknown,21.0,may,236,1,-1,0,unknown,0
41,management,1,2,no,666,1,no,unknown,21.0,may,253,3,-1,0,unknown,0
38,technician,1,1,no,0,1,no,unknown,21.0,may,73,1,-1,0,unknown,0
35,blue-collar,0,1,no,470,1,no,unknown,21.0,may,123,1,-1,0,unknown,0
39,technician,1,1,no,597,1,no,unknown,21.0,may,298,2,-1,0,unknown,0
40,blue-collar,1,0,no,1136,1,no,unknown,21.0,may,86,1,-1,0,unknown,0
38,blue-collar,1,1,no,620,1,yes,unknown,21.0,may,420,1,-1,0,unknown,0
33,blue-collar,0,1,no,17,1,no,unknown,21.0,may,288,1,-1,0,unknown,0
34,services,1,1,no,12,0,no,unknown,21.0,may,164,1,-1,0,unknown,0
28,entrepreneur,0,2,no,135,1,no,unknown,21.0,may,195,1,-1,0,unknown,0
34,technician,0,1,no,1161,1,no,unknown,21.0,may,192,1,-1,0,unknown,0
32,technician,1,1,no,791,1,no,unknown,21.0,may,783,2,-1,0,unknown,1
38,management,1,3,no,546,1,no,unknown,21.0,may,264,2,-1,0,unknown,0
39,blue-collar,1,1,no,804,1,no,unknown,21.0,may,166,1,-1,0,unknown,0
30,technician,0,1,no,908,1,no,unknown,21.0,may,27,1,-1,0,unknown,0
37,technician,divorced,1,no,1176,0,yes,unknown,21.0,may,282,2,-1,0,unknown,0
36,admin.,1,1,no,0,0,no,unknown,21.0,may,117,1,-1,0,unknown,0
34,blue-collar,1,1,no,528,1,no,unknown,21.0,may,85,1,-1,0,unknown,0
37,admin.,1,3,no,734,1,no,unknown,21.0,may,1106,1,-1,0,unknown,0
31,technician,0,1,no,109,1,no,unknown,21.0,may,419,1,-1,0,unknown,0
34,services,1,1,no,0,1,no,unknown,21.0,may,872,5,-1,0,unknown,0
36,services,1,1,no,115,0,no,unknown,21.0,may,114,1,-1,0,unknown,0
36,management,0,2,no,808,0,no,unknown,21.0,may,52,1,-1,0,unknown,0
35,management,0,2,no,-289,1,no,unknown,21.0,may,490,1,-1,0,unknown,0
33,services,0,1,no,189,0,no,unknown,21.0,may,27,10,-1,0,unknown,0
26,blue-collar,1,0,no,0,1,no,unknown,21.0,may,425,1,-1,0,unknown,0
37,entrepreneur,1,2,no,1110,1,no,unknown,21.0,may,189,2,-1,0,unknown,0
32,technician,1,3,no,102,1,no,unknown,21.0,may,12,11,-1,0,unknown,0
33,management,1,1,no,56,1,no,unknown,21.0,may,255,1,-1,0,unknown,0
34,blue-collar,1,1,no,405,1,no,unknown,21.0,may,103,1,-1,0,unknown,0
36,management,1,1,no,873,1,no,unknown,21.0,may,210,1,-1,0,unknown,0
36,technician,0,1,no,656,0,no,unknown,21.0,may,261,1,-1,0,unknown,0
41,technician,1,1,no,2490,1,no,unknown,21.0,may,115,2,-1,0,unknown,0
33,admin.,0,1,no,1437,1,no,unknown,21.0,may,641,1,-1,0,unknown,0
30,technician,1,2,no,1126,1,no,unknown,21.0,may,370,1,-1,0,unknown,0
34,self-employed,0,2,no,1129,1,no,unknown,21.0,may,103,2,-1,0,unknown,0
36,management,1,2,no,849,1,yes,unknown,21.0,may,958,2,-1,0,unknown,1
30,services,1,1,no,675,1,no,unknown,21.0,may,232,1,-1,0,unknown,0
36,admin.,0,1,no,98,1,no,unknown,21.0,may,68,1,-1,0,unknown,0
31,blue-collar,1,1,no,1914,1,no,unknown,21.0,may,192,1,-1,0,unknown,0
34,services,1,1,no,1270,1,no,unknown,21.0,may,494,3,-1,0,unknown,0
30,entrepreneur,1,0,no,-98,1,no,unknown,21.0,may,166,7,-1,0,unknown,0
33,blue-collar,1,0,no,256,1,no,unknown,21.0,may,151,2,-1,0,unknown,0
31,blue-collar,1,1,no,435,1,no,unknown,21.0,may,204,1,-1,0,unknown,0
38,services,0,0,no,471,1,no,unknown,21.0,may,180,1,-1,0,unknown,0
33,blue-collar,1,1,no,467,1,no,unknown,21.0,may,494,2,-1,0,unknown,0
32,blue-collar,1,0,no,323,1,no,unknown,21.0,may,530,2,-1,0,unknown,0
34,management,0,2,no,0,1,no,unknown,21.0,may,759,1,-1,0,unknown,0
31,management,1,2,no,1343,1,yes,unknown,21.0,may,85,1,-1,0,unknown,0
51,blue-collar,divorced,1,no,44,0,no,unknown,21.0,may,137,2,-1,0,unknown,0
30,blue-collar,1,0,no,453,1,no,unknown,21.0,may,445,2,-1,0,unknown,0
35,entrepreneur,1,1,no,350,1,no,unknown,21.0,may,345,1,-1,0,unknown,0
32,technician,1,1,no,2693,1,no,unknown,21.0,may,16,1,-1,0,unknown,0
31,blue-collar,1,1,no,1243,1,no,unknown,21.0,may,32,1,-1,0,unknown,0
34,technician,1,1,no,883,1,no,unknown,21.0,may,648,1,-1,0,unknown,0
33,blue-collar,0,0,no,599,1,no,unknown,21.0,may,29,1,-1,0,unknown,0
31,blue-collar,1,1,no,3176,1,no,unknown,21.0,may,220,1,-1,0,unknown,0
33,technician,0,1,no,49,0,no,unknown,21.0,may,151,1,-1,0,unknown,0
36,blue-collar,divorced,0,no,3202,1,no,unknown,21.0,may,290,2,-1,0,unknown,0
33,technician,0,1,no,2660,1,no,unknown,21.0,may,121,1,-1,0,unknown,0
59,retired,1,0,no,41,1,yes,unknown,21.0,may,717,3,-1,0,unknown,0
35,blue-collar,1,1,no,-557,1,yes,unknown,21.0,may,249,1,-1,0,unknown,0
33,management,1,2,no,741,0,no,unknown,21.0,may,228,1,-1,0,unknown,0
32,technician,0,1,no,930,1,no,unknown,21.0,may,122,1,-1,0,unknown,0
23,blue-collar,0,1,no,9,1,no,unknown,21.0,may,544,1,-1,0,unknown,0
33,blue-collar,1,1,no,1624,1,yes,unknown,21.0,may,951,2,-1,0,unknown,0
30,blue-collar,0,1,yes,239,1,no,unknown,21.0,may,412,1,-1,0,unknown,1
31,admin.,0,1,no,626,1,no,unknown,21.0,may,211,1,-1,0,unknown,0
25,services,0,1,no,-268,1,no,unknown,21.0,may,264,1,-1,0,unknown,0
37,technician,0,2,no,178,1,no,unknown,21.0,may,97,1,-1,0,unknown,0
34,admin.,1,1,no,1671,0,no,unknown,21.0,may,160,1,-1,0,unknown,0
29,blue-collar,divorced,1,no,-300,0,no,unknown,21.0,may,192,1,-1,0,unknown,0
35,technician,0,2,no,1362,1,no,unknown,21.0,may,230,1,-1,0,unknown,0
31,technician,divorced,2,no,2287,1,no,unknown,21.0,may,97,1,-1,0,unknown,0
33,blue-collar,1,0,no,141,1,no,unknown,21.0,may,578,2,-1,0,unknown,0
28,services,0,3,no,-70,1,yes,unknown,21.0,may,244,1,-1,0,unknown,0
33,technician,1,1,no,1630,1,no,unknown,21.0,may,111,1,-1,0,unknown,0
35,technician,1,1,no,569,1,no,unknown,21.0,may,487,5,-1,0,unknown,0
34,management,0,2,no,0,1,no,unknown,21.0,may,311,1,-1,0,unknown,0
30,blue-collar,0,0,no,546,1,no,unknown,21.0,may,396,1,-1,0,unknown,0
32,technician,0,1,no,287,1,no,unknown,21.0,may,59,8,-1,0,unknown,0
37,services,1,1,yes,-954,1,no,unknown,21.0,may,111,3,-1,0,unknown,0
35,entrepreneur,1,2,no,280,1,no,unknown,21.0,may,502,1,-1,0,unknown,0
57,retired,1,1,no,1408,0,no,unknown,21.0,may,202,6,-1,0,unknown,0
37,technician,0,1,no,1211,1,no,unknown,21.0,may,795,1,-1,0,unknown,1
27,blue-collar,1,1,no,1600,1,no,unknown,21.0,may,135,1,-1,0,unknown,0
39,blue-collar,1,0,no,774,1,no,unknown,21.0,may,29,1,-1,0,unknown,0
33,management,1,2,no,188,1,no,unknown,21.0,may,136,1,-1,0,unknown,0
34,services,0,1,no,1157,1,no,unknown,21.0,may,103,2,-1,0,unknown,0
40,blue-collar,0,1,no,1066,1,no,unknown,21.0,may,171,1,-1,0,unknown,0
31,blue-collar,1,1,no,932,1,no,unknown,21.0,may,229,2,-1,0,unknown,0
32,blue-collar,0,0,no,557,1,no,unknown,21.0,may,112,2,-1,0,unknown,0
31,management,1,2,no,1260,0,yes,unknown,21.0,may,93,1,-1,0,unknown,0
35,management,0,2,no,1045,1,no,unknown,21.0,may,61,1,-1,0,unknown,0
38,blue-collar,0,0,no,350,1,no,unknown,21.0,may,35,1,-1,0,unknown,0
48,technician,divorced,2,no,-136,1,no,unknown,21.0,may,7,12,-1,0,unknown,0
37,services,1,1,no,405,1,no,unknown,21.0,may,51,2,-1,0,unknown,0
45,admin.,1,1,no,373,1,no,unknown,21.0,may,17,7,-1,0,unknown,0
27,blue-collar,0,1,no,0,1,no,unknown,21.0,may,504,1,-1,0,unknown,0
33,admin.,1,1,no,2228,1,no,unknown,21.0,may,726,1,-1,0,unknown,0
31,blue-collar,0,1,no,58,1,no,unknown,21.0,may,542,1,-1,0,unknown,0
33,blue-collar,1,1,no,932,1,no,unknown,21.0,may,226,1,-1,0,unknown,0
36,unemployed,1,1,no,-872,1,yes,unknown,21.0,may,153,1,-1,0,unknown,0
37,technician,1,1,no,1450,1,yes,unknown,21.0,may,112,1,-1,0,unknown,0
37,blue-collar,0,1,no,2032,1,no,unknown,21.0,may,158,2,-1,0,unknown,0
32,technician,0,2,no,0,1,no,unknown,21.0,may,250,2,-1,0,unknown,0
30,services,1,2,no,1380,1,no,unknown,21.0,may,294,2,-1,0,unknown,0
34,technician,0,1,no,951,1,no,unknown,21.0,may,343,1,-1,0,unknown,0
54,management,divorced,2,no,487,1,no,unknown,21.0,may,828,4,-1,0,unknown,1
36,admin.,1,1,no,957,1,no,unknown,21.0,may,206,1,-1,0,unknown,0
39,retired,1,2,no,855,1,no,unknown,21.0,may,786,2,-1,0,unknown,0
36,management,1,2,no,502,1,no,unknown,21.0,may,509,1,-1,0,unknown,0
37,blue-collar,1,0,no,204,1,no,unknown,21.0,may,161,4,-1,0,unknown,0
49,blue-collar,divorced,0,no,2262,1,no,unknown,21.0,may,125,3,-1,0,unknown,0
36,blue-collar,1,0,no,599,1,no,unknown,21.0,may,649,2,-1,0,unknown,1
31,services,1,1,no,525,1,yes,unknown,21.0,may,159,1,-1,0,unknown,0
29,admin.,1,1,no,688,1,no,unknown,21.0,may,211,1,-1,0,unknown,0
34,management,0,2,no,1350,1,no,unknown,21.0,may,68,1,-1,0,unknown,0
32,technician,1,1,no,1830,1,no,unknown,21.0,may,293,1,-1,0,unknown,0
31,technician,0,2,no,1887,0,yes,unknown,21.0,may,389,1,-1,0,unknown,0
34,blue-collar,1,1,no,622,1,no,unknown,21.0,may,145,1,-1,0,unknown,0
35,management,1,2,no,1336,0,no,unknown,21.0,may,59,2,-1,0,unknown,0
32,blue-collar,0,1,no,1067,1,no,unknown,21.0,may,39,2,-1,0,unknown,0
31,technician,1,1,no,141,1,no,unknown,21.0,may,140,2,-1,0,unknown,0
41,management,0,2,no,1216,1,no,unknown,21.0,may,53,3,-1,0,unknown,0
31,services,1,1,no,891,1,no,unknown,21.0,may,44,3,-1,0,unknown,0
32,blue-collar,1,0,no,131,1,no,unknown,21.0,may,212,2,-1,0,unknown,0
33,technician,1,0,no,5,0,no,unknown,21.0,may,57,2,-1,0,unknown,0
52,blue-collar,1,1,no,289,1,no,unknown,21.0,may,45,13,-1,0,unknown,0
32,technician,1,1,no,901,1,no,unknown,21.0,may,102,3,-1,0,unknown,0
34,admin.,1,1,no,1191,1,no,unknown,21.0,may,383,2,-1,0,unknown,0
35,technician,0,2,no,458,1,no,unknown,21.0,may,1091,3,-1,0,unknown,0
36,management,0,2,no,1869,1,no,unknown,21.0,may,122,2,-1,0,unknown,0
37,self-employed,1,2,no,2084,1,no,unknown,21.0,may,137,2,-1,0,unknown,0
32,technician,1,1,no,1389,1,no,unknown,21.0,may,189,2,-1,0,unknown,0
34,management,1,2,no,0,1,no,unknown,21.0,may,88,2,-1,0,unknown,0
27,services,1,1,no,1303,1,yes,unknown,21.0,may,364,1,-1,0,unknown,0
36,management,1,3,no,-35,1,yes,unknown,21.0,may,17,2,-1,0,unknown,0
37,blue-collar,1,0,no,3242,1,no,unknown,21.0,may,233,1,-1,0,unknown,0
32,blue-collar,0,1,no,435,1,no,unknown,21.0,may,373,2,-1,0,unknown,0
32,blue-collar,0,1,no,2696,1,no,unknown,21.0,may,445,1,-1,0,unknown,0
29,blue-collar,0,1,no,0,0,no,unknown,21.0,may,623,1,-1,0,unknown,0
34,blue-collar,1,0,no,218,1,yes,unknown,21.0,may,260,1,-1,0,unknown,0
33,self-employed,divorced,1,no,892,1,no,unknown,21.0,may,316,1,-1,0,unknown,0
31,technician,1,2,no,1410,1,no,unknown,21.0,may,42,1,-1,0,unknown,0
32,blue-collar,0,1,no,1721,1,no,unknown,21.0,may,650,2,-1,0,unknown,0
31,admin.,0,2,no,1583,1,no,unknown,21.0,may,207,1,-1,0,unknown,0
33,technician,0,1,no,296,1,no,unknown,21.0,may,226,1,-1,0,unknown,0
38,management,1,2,no,216,1,no,unknown,21.0,may,1307,1,-1,0,unknown,0
35,blue-collar,1,1,no,463,1,no,unknown,21.0,may,104,1,-1,0,unknown,0
37,management,1,2,no,547,1,yes,unknown,21.0,may,143,1,-1,0,unknown,0
42,technician,divorced,1,no,2974,1,no,unknown,21.0,may,187,5,-1,0,unknown,0
34,self-employed,1,1,no,-370,1,no,unknown,21.0,may,748,1,-1,0,unknown,0
28,admin.,1,1,no,170,1,yes,unknown,21.0,may,492,1,-1,0,unknown,0
29,management,1,1,no,-559,1,yes,unknown,21.0,may,485,1,-1,0,unknown,0
21,student,0,1,no,232,1,no,unknown,21.0,may,110,2,-1,0,unknown,0
31,management,0,2,no,385,1,no,unknown,21.0,may,304,1,-1,0,unknown,0
35,management,0,2,no,71,1,no,unknown,21.0,may,836,12,-1,0,unknown,0
32,technician,0,3,no,317,1,no,unknown,21.0,may,394,2,-1,0,unknown,0
32,management,0,2,no,728,1,no,unknown,21.0,may,125,1,-1,0,unknown,0
38,services,1,2,no,-121,1,no,unknown,21.0,may,288,1,-1,0,unknown,0
